# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.024066 0.23000 7.90000 1.6499999762 2.7088223205    1.649  0.829  3.8744  4.276    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-14      0.00 6.846e-01 2.909e-01 4.342e-03 1.186e-03 1.077e-02 -1.000 2.448e-02 2.697 2.582 2.708 2.356
0.024066 0.23000 8.00000 1.5499999523 2.7012188872    1.550  0.711  3.8518  4.277    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-14      0.00 6.849e-01 2.906e-01 4.338e-03 1.185e-03 1.076e-02 -1.000 2.447e-02 2.993 2.866 3.027 2.585
0.024066 0.23000 8.10000 1.3999999762 2.6873819491    1.400  0.512  3.8236  4.319    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 6.854e-01 2.902e-01 4.333e-03 1.183e-03 1.075e-02 -1.000 2.442e-02 3.491 3.356 3.564 3.007
0.024066 0.23000 8.20000 1.3500000238 2.6819584262    1.350  0.440  3.8147  4.339    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 6.860e-01 2.896e-01 4.326e-03 1.181e-03 1.073e-02 -1.000 2.438e-02 3.670 3.535 3.759 3.165
0.024066 0.23000 8.30000 1.0499999523 2.6362332664    1.050 -0.094  3.7536  4.519    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-14      0.00 6.846e-01 2.909e-01 4.340e-03 1.185e-03 1.077e-02 -1.000 2.446e-02 5.004 4.895 5.237 4.388
0.024066 0.23000 8.40000 1.0000000000 2.6254128883    1.000 -0.194  3.7407  4.547    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.28e-14      0.00 6.848e-01 2.907e-01 4.339e-03 1.185e-03 1.076e-02 -1.000 2.446e-02 5.255 5.161 5.530 4.626
0.024066 0.23000 8.50000 1.0000000000 2.6254128883    1.000 -0.191  3.7410  4.545    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.31e-14      0.00 6.852e-01 2.903e-01 4.333e-03 1.183e-03 1.075e-02 -1.000 2.444e-02 5.248 5.153 5.522 4.619
0.024066 0.23000 8.60000 1.0000000000 2.6254128883    1.000 -0.188  3.7413  4.543    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.36e-14      0.00 6.858e-01 2.898e-01 4.326e-03 1.181e-03 1.073e-02 -1.000 2.441e-02 5.239 5.144 5.512 4.610
0.024066 0.23000 8.70000 0.9499999881 2.6133364952    0.950 -0.294  3.7270  4.570    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-14      0.00 6.860e-01 2.896e-01 4.322e-03 1.180e-03 1.072e-02 -1.000 2.438e-02 5.506 5.432 5.831 4.868
0.024066 0.23000 8.80000 0.7404651642 2.5445452927    0.741 -0.796  3.6515  4.661    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-14      0.00 6.855e-01 2.902e-01 4.340e-03 1.182e-03 1.074e-02 -1.000 2.439e-02 6.759 6.913 7.519 6.170
0.024066 0.23000 8.90000 0.7241591215 2.5375317049    0.724 -0.843  3.6408  4.656    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -9.95e-15      0.00 6.861e-01 2.896e-01 4.351e-03 1.181e-03 1.072e-02 -1.000 2.435e-02 6.878 7.081 7.726 6.309
0.024066 0.23000 9.00000 0.7003458738 2.5267207722    0.700 -0.916  3.6246  4.650    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.63e-15      0.00 6.865e-01 2.892e-01 4.373e-03 1.180e-03 1.070e-02 -1.000 2.431e-02 7.059 7.339 8.046 6.520
0.024066 0.23000 9.10000 0.6811296940 2.5174630299    0.681 -0.971  3.6144  4.652    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.69e-15      0.00 6.873e-01 2.885e-01 4.363e-03 1.177e-03 1.068e-02 -1.000 2.426e-02 7.197 7.527 8.282 6.676
0.024066 0.23000 9.20000 0.1217361018 1.4726947948    0.121 -3.019  3.4036  5.108    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.64e-17      0.00 6.829e-01 2.925e-01 4.417e-03 1.191e-03 1.081e-02 -1.000 2.456e-02 12.318 14.010 16.580 12.588
0.024066 0.23000 9.30000 0.1243569255 1.4899095030    0.124 -2.991  3.4070  5.103    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-16      0.00 6.828e-01 2.927e-01 4.417e-03 1.191e-03 1.081e-02 -1.000 2.456e-02 12.248 13.940 16.509 12.518
0.024066 0.23000 9.40000 0.0945643932 1.2671564084    0.094 -3.366  3.3606  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-17      0.00 6.829e-01 2.925e-01 4.417e-03 1.191e-03 1.081e-02 -1.000 2.456e-02 13.184 14.877 17.465 13.454
0.024066 0.23000 9.50000 0.0945643932 1.2671564084    0.094 -3.366  3.3607  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-17      0.00 6.828e-01 2.926e-01 4.417e-03 1.191e-03 1.081e-02 -1.000 2.456e-02 13.184 14.877 17.466 13.454
0.024066 0.23000 9.60000 0.0945643932 1.2671564084    0.094 -3.366  3.3607  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-17      0.00 6.827e-01 2.927e-01 4.417e-03 1.191e-03 1.081e-02 -1.000 2.456e-02 13.184 14.877 17.465 13.454
0.024066 0.23000 9.70000 0.0945643932 1.2671564084    0.094 -3.365  3.3607  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-17      0.00 6.826e-01 2.929e-01 4.417e-03 1.191e-03 1.081e-02 -1.000 2.456e-02 13.184 14.876 17.465 13.454
0.024066 0.23000 9.80000 0.0945643932 1.2671564084    0.094 -3.365  3.3608  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-17      0.00 6.824e-01 2.930e-01 4.417e-03 1.191e-03 1.081e-02 -1.000 2.456e-02 13.183 14.876 17.464 13.453
0.024066 0.23000 9.90001 0.0945643932 1.2671564084    0.094 -3.365  3.3608  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-17      0.00 6.822e-01 2.932e-01 4.417e-03 1.191e-03 1.081e-02 -1.000 2.456e-02 13.182 14.875 17.464 13.452
