# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Jul  7 02:44:42 CEST 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: chabrier_lognormal_salpeter 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.026163 0.27000 9.38000 1.6595605612 2.7094931069    1.657  1.708  3.6689  2.576    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.551e-01 3.180e-01 3.199e-03 3.200e-03 1.145e-02 -1.000 2.689e-02 0.499 0.576 1.119 -0.115
0.026163 0.27000 9.38000 1.6604081392 2.7095521365    1.658  1.708  3.6691  2.579    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.551e-01 3.180e-01 3.198e-03 3.202e-03 1.145e-02 -1.000 2.689e-02 0.501 0.577 1.120 -0.113
0.026163 0.27000 9.38000 1.6612579823 2.7096112529    1.659  1.707  3.6694  2.581    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.551e-01 3.180e-01 3.198e-03 3.203e-03 1.145e-02 -1.000 2.689e-02 0.503 0.578 1.120 -0.112
0.026163 0.27000 9.38000 1.6620979309 2.7096696111    1.660  1.706  3.6697  2.583    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.551e-01 3.180e-01 3.198e-03 3.204e-03 1.144e-02 -1.000 2.689e-02 0.505 0.579 1.120 -0.110
0.026163 0.27000 9.38000 1.6630253792 2.7097339683    1.661  1.705  3.6700  2.585    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.551e-01 3.181e-01 3.197e-03 3.206e-03 1.144e-02 -1.000 2.689e-02 0.506 0.579 1.120 -0.109
0.026163 0.27000 9.38000 1.6639363766 2.7097971018    1.662  1.705  3.6703  2.587    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.197e-03 3.207e-03 1.144e-02 -1.000 2.689e-02 0.508 0.580 1.119 -0.108
0.026163 0.27000 9.38000 1.6648434401 2.7098598821    1.663  1.705  3.6705  2.588    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.196e-03 3.209e-03 1.144e-02 -1.000 2.689e-02 0.508 0.580 1.118 -0.108
0.026163 0.27000 9.38000 1.6657513380 2.7099226397    1.663  1.705  3.6707  2.589    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.196e-03 3.210e-03 1.144e-02 -1.000 2.689e-02 0.508 0.579 1.117 -0.108
0.026163 0.27000 9.38000 1.6666417122 2.7099841079    1.664  1.705  3.6709  2.590    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.195e-03 3.212e-03 1.144e-02 -1.000 2.689e-02 0.508 0.577 1.115 -0.109
0.026163 0.27000 9.38000 1.6675050259 2.7100436344    1.665  1.705  3.6711  2.591    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.195e-03 3.213e-03 1.144e-02 -1.000 2.689e-02 0.507 0.576 1.113 -0.110
0.026163 0.27000 9.38000 1.6683781147 2.7101037612    1.666  1.706  3.6713  2.591    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.194e-03 3.215e-03 1.144e-02 -1.000 2.689e-02 0.506 0.575 1.111 -0.111
0.026163 0.27000 9.38000 1.6689088345 2.7101402740    1.667  1.706  3.6714  2.592    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.194e-03 3.216e-03 1.144e-02 -1.000 2.689e-02 0.505 0.573 1.110 -0.112
0.026163 0.27000 9.38000 1.6691057682 2.7101538159    1.667  1.706  3.6714  2.592    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.194e-03 3.216e-03 1.144e-02 -1.000 2.689e-02 0.505 0.573 1.109 -0.112
0.026163 0.27000 9.38000 1.6700148582 2.7102162795    1.668  1.707  3.6716  2.592    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.193e-03 3.217e-03 1.144e-02 -1.000 2.689e-02 0.503 0.571 1.107 -0.114
0.026163 0.27000 9.38000 1.6709175110 2.7102782217    1.669  1.708  3.6717  2.592    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.181e-01 3.193e-03 3.219e-03 1.143e-02 -1.000 2.689e-02 0.501 0.568 1.104 -0.117
0.026163 0.27000 9.38000 1.6717969179 2.7103384932    1.670  1.708  3.6718  2.591    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.550e-01 3.182e-01 3.192e-03 3.220e-03 1.143e-02 -1.000 2.689e-02 0.499 0.565 1.101 -0.119
0.026163 0.27000 9.38000 1.6726516485 2.7103970021    1.671  1.710  3.6719  2.591    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.192e-03 3.222e-03 1.143e-02 -1.000 2.689e-02 0.496 0.562 1.097 -0.122
0.026163 0.27000 9.38000 1.6735885143 2.7104610528    1.672  1.711  3.6719  2.590    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.191e-03 3.223e-03 1.143e-02 -1.000 2.689e-02 0.492 0.558 1.093 -0.126
0.026163 0.27000 9.38000 1.6745210886 2.7105247264    1.673  1.713  3.6720  2.588    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.191e-03 3.225e-03 1.143e-02 -1.000 2.689e-02 0.487 0.553 1.088 -0.131
0.026163 0.27000 9.38000 1.6754541397 2.7105883492    1.674  1.715  3.6720  2.586    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.190e-03 3.226e-03 1.143e-02 -1.000 2.689e-02 0.482 0.548 1.083 -0.136
0.026163 0.27000 9.38000 1.6755393744 2.7105941570    1.674  1.715  3.6720  2.586    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.190e-03 3.226e-03 1.143e-02 -1.000 2.689e-02 0.482 0.548 1.083 -0.137
0.026163 0.27000 9.38000 1.6756255627 2.7106000291    1.674  1.716  3.6720  2.586    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.190e-03 3.226e-03 1.143e-02 -1.000 2.689e-02 0.481 0.547 1.082 -0.137
0.026163 0.27000 9.38000 1.6762839556 2.7106448627    1.675  1.717  3.6719  2.584    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.190e-03 3.227e-03 1.143e-02 -1.000 2.689e-02 0.477 0.543 1.078 -0.142
0.026163 0.27000 9.38000 1.6767224073 2.7106746964    1.675  1.719  3.6719  2.583    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.190e-03 3.228e-03 1.143e-02 -1.000 2.689e-02 0.473 0.540 1.075 -0.145
0.026163 0.27000 9.38000 1.6776387691 2.7107369894    1.676  1.722  3.6718  2.580    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.189e-03 3.230e-03 1.143e-02 -1.000 2.689e-02 0.466 0.533 1.068 -0.152
0.026163 0.27000 9.38000 1.6785794497 2.7108008524    1.677  1.725  3.6716  2.575    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.182e-01 3.189e-03 3.232e-03 1.142e-02 -1.000 2.689e-02 0.457 0.524 1.060 -0.161
0.026163 0.27000 9.38000 1.6794939041 2.7108628544    1.678  1.730  3.6713  2.570    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.549e-01 3.183e-01 3.188e-03 3.233e-03 1.142e-02 -1.000 2.689e-02 0.446 0.514 1.051 -0.172
0.026163 0.27000 9.38000 1.6804262400 2.7109259872    1.679  1.735  3.6710  2.564    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.548e-01 3.183e-01 3.188e-03 3.235e-03 1.142e-02 -1.000 2.689e-02 0.432 0.502 1.039 -0.185
0.026163 0.27000 9.38000 1.6813424826 2.7109879500    1.680  1.741  3.6705  2.556    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.548e-01 3.183e-01 3.187e-03 3.237e-03 1.142e-02 -1.000 2.689e-02 0.417 0.488 1.027 -0.199
0.026163 0.27000 9.38000 1.6822681427 2.7110504692    1.681  1.749  3.6700  2.547    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.548e-01 3.183e-01 3.187e-03 3.239e-03 1.142e-02 -1.000 2.689e-02 0.398 0.471 1.011 -0.218
0.026163 0.27000 9.38000 1.6831827164 2.7111121603    1.682  1.757  3.6693  2.536    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.548e-01 3.183e-01 3.186e-03 3.240e-03 1.142e-02 -1.000 2.689e-02 0.377 0.452 0.994 -0.238
0.026163 0.27000 9.38000 1.6840929985 2.7111734837    1.683  1.767  3.6685  2.523    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.548e-01 3.183e-01 3.186e-03 3.242e-03 1.142e-02 -1.000 2.689e-02 0.351 0.429 0.974 -0.262
0.026163 0.27000 9.38000 1.6850318909 2.7112366530    1.684  1.793  3.6663  2.489    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.548e-01 3.184e-01 3.185e-03 3.244e-03 1.142e-02 -1.000 2.689e-02 0.288 0.375 0.925 -0.322
0.026163 0.27000 9.38000 1.6857092381 2.7112821740    1.684  1.833  3.6628  2.435    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.245e-03 1.142e-02 -1.000 2.689e-02 0.187 0.288 0.849 -0.417
0.026163 0.27000 9.38000 1.6859967709 2.7113014846    1.685  1.867  3.6600  2.389    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.245e-03 1.142e-02 -1.000 2.689e-02 0.102 0.215 0.784 -0.497
0.026163 0.27000 9.38000 1.6861667633 2.7113128976    1.685  1.903  3.6569  2.341    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 0.012 0.137 0.714 -0.583
0.026163 0.27000 9.38000 1.6862624884 2.7113193233    1.685  1.938  3.6541  2.295    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.075 0.061 0.647 -0.665
0.026163 0.27000 9.38000 1.6863212585 2.7113232678    1.685  1.975  3.6510  2.246    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.168 -0.016 0.580 -0.750
0.026163 0.27000 9.38000 1.6863566637 2.7113256440    1.685  2.013  3.6480  2.196    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.261 -0.095 0.511 -0.836
0.026163 0.27000 9.38000 1.6863803864 2.7113272361    1.685  2.053  3.6447  2.142    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.363 -0.181 0.437 -0.930
0.026163 0.27000 9.38000 1.6863949299 2.7113282121    1.685  2.088  3.6419  2.096    4  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.449 -0.254 0.373 -1.010
0.026163 0.27000 9.38000 1.6863951683 2.7113282281    1.685  2.088  3.6419  2.096    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.451 -0.255 0.372 -1.012
0.026163 0.27000 9.38000 1.6863993406 2.7113285081    1.685  2.101  3.6409  2.079    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.481 -0.281 0.350 -1.040
0.026163 0.27000 9.38000 1.6864131689 2.7113294361    1.685  2.143  3.6375  2.024    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.587 -0.369 0.274 -1.137
0.026163 0.27000 9.38000 1.6864252090 2.7113302441    1.685  2.179  3.6345  1.975    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.678 -0.444 0.210 -1.220
0.026163 0.27000 9.38000 1.6864372492 2.7113310520    1.685  2.206  3.6323  1.940    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.746 -0.500 0.162 -1.282
0.026163 0.27000 9.38000 1.6864560843 2.7113323159    1.685  2.231  3.6303  1.907    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.807 -0.551 0.119 -1.338
0.026163 0.27000 9.38000 1.6864827871 2.7113341077    1.685  2.213  3.6318  1.931    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.763 -0.514 0.150 -1.297
0.026163 0.27000 9.38000 1.6865072250 2.7113357475    1.685  2.182  3.6343  1.972    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.246e-03 1.142e-02 -1.000 2.689e-02 -0.686 -0.451 0.204 -1.227
0.026163 0.27000 9.38000 1.6865556240 2.7113389949    1.685  2.148  3.6372  2.018    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.247e-03 1.142e-02 -1.000 2.689e-02 -0.599 -0.379 0.265 -1.148
0.026163 0.27000 9.38000 1.6866339445 2.7113442494    1.685  2.117  3.6396  2.058    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.185e-03 3.247e-03 1.142e-02 -1.000 2.689e-02 -0.524 -0.317 0.318 -1.079
0.026163 0.27000 9.38000 1.6871770620 2.7113806716    1.686  2.097  3.6413  2.085    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.184e-03 3.248e-03 1.141e-02 -1.000 2.689e-02 -0.473 -0.274 0.355 -1.032
0.026163 0.27000 9.38000 1.6877382994 2.7114182799    1.686  2.129  3.6387  2.042    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.184e-03 3.249e-03 1.141e-02 -1.000 2.689e-02 -0.553 -0.341 0.297 -1.106
0.026163 0.27000 9.38000 1.6881613731 2.7114466105    1.687  2.169  3.6355  1.990    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.184e-03 3.249e-03 1.141e-02 -1.000 2.689e-02 -0.653 -0.424 0.227 -1.197
0.026163 0.27000 9.38000 1.6884926558 2.7114687828    1.687  2.210  3.6321  1.935    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.184e-03 3.250e-03 1.141e-02 -1.000 2.689e-02 -0.756 -0.509 0.154 -1.291
0.026163 0.27000 9.38000 1.6887563467 2.7114864240    1.687  2.251  3.6287  1.881    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.184e-03 3.251e-03 1.141e-02 -1.000 2.689e-02 -0.859 -0.594 0.082 -1.385
0.026163 0.27000 9.38000 1.6889696121 2.7115006869    1.688  2.292  3.6254  1.827    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.251e-03 1.141e-02 -1.000 2.689e-02 -0.960 -0.677 0.012 -1.477
0.026163 0.27000 9.38000 1.6891491413 2.7115126903    1.688  2.332  3.6222  1.774    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.251e-03 1.141e-02 -1.000 2.689e-02 -1.060 -0.757 -0.053 -1.567
0.026163 0.27000 9.38000 1.6893060207 2.7115231769    1.688  2.372  3.6189  1.721    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.252e-03 1.141e-02 -1.000 2.689e-02 -1.160 -0.836 -0.119 -1.656
0.026163 0.27000 9.38000 1.6894459724 2.7115325300    1.688  2.412  3.6155  1.668    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.252e-03 1.141e-02 -1.000 2.689e-02 -1.260 -0.916 -0.184 -1.745
0.026163 0.27000 9.38000 1.6895734072 2.7115410450    1.688  2.452  3.6122  1.614    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.252e-03 1.141e-02 -1.000 2.689e-02 -1.360 -0.995 -0.248 -1.834
0.026163 0.27000 9.38000 1.6896896362 2.7115488099    1.688  2.492  3.6088  1.561    7  0.000  0.372     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.252e-03 1.141e-02 -1.000 2.689e-02 -1.460 -1.070 -0.306 -1.921
0.026163 0.27000 9.38000 1.6897938251 2.7115557695    1.688  2.531  3.6054  1.508    7  0.000  0.372     8.80     6.38     4.57     3.45     2.81  4    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.252e-03 1.141e-02 -1.000 2.689e-02 -1.558 -1.144 -0.362 -2.006
0.026163 0.27000 9.38000 1.6898952723 2.7115625448    1.689  2.571  3.6020  1.454    7  0.000  0.372     9.81     7.03     5.02     3.79     3.08  4    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.253e-03 1.141e-02 -1.000 2.689e-02 -1.658 -1.218 -0.418 -2.092
0.026163 0.27000 9.38000 1.6899931431 2.7115690805    1.689  2.611  3.5985  1.400    7  0.000  0.372    10.93     7.75     5.51     4.16     3.39  4    -1e-30      0.00 6.547e-01 3.184e-01 3.183e-03 3.253e-03 1.141e-02 -1.000 2.689e-02 -1.759 -1.292 -0.473 -2.178
0.026163 0.27000 9.38000 1.6900854111 2.7115752412    1.689  2.651  3.5949  1.346    7  0.000  0.371    12.19     8.54     6.05     4.58     3.73  4    -1e-30      0.00 6.547e-01 3.184e-01 3.182e-03 3.253e-03 1.141e-02 -1.000 2.689e-02 -1.858 -1.360 -0.516 -2.260
0.026163 0.27000 9.38000 1.6901700497 2.7115808917    1.689  2.691  3.5914  1.292    7  0.000  0.371    13.58     9.41     6.64     5.03     4.10  4    -1e-30      0.00 6.547e-01 3.184e-01 3.181e-03 3.254e-03 1.141e-02 -1.000 2.689e-02 -1.957 -1.427 -0.557 -2.341
0.026163 0.27000 9.38000 1.6902368069 2.7115853481    1.689  2.728  3.5879  1.241    7  0.000  0.371    15.06    10.33     7.25     5.50     4.48  4    -1e-30      0.00 6.547e-01 3.184e-01 3.180e-03 3.256e-03 1.141e-02 -1.000 2.689e-02 -2.051 -1.490 -0.596 -2.418
0.026163 0.27000 9.38000 1.6902821064 2.7115883717    1.689  2.762  3.5848  1.195    7  0.000  0.371    16.51    11.22     7.85     5.96     4.86  4    -1e-30      0.00 6.547e-01 3.184e-01 3.178e-03 3.258e-03 1.141e-02 -1.000 2.689e-02 -2.134 -1.545 -0.629 -2.486
0.026163 0.27000 9.38000 1.6903158426 2.7115906235    1.689  2.794  3.5818  1.151    7  0.000  0.371    18.04    12.15     8.47     6.44     5.25  4    -1e-30      0.00 6.547e-01 3.184e-01 3.176e-03 3.260e-03 1.141e-02 -1.000 2.689e-02 -2.214 -1.593 -0.649 -2.548
0.026163 0.27000 9.38000 1.6903450489 2.7115925728    1.689  2.828  3.5785  1.104    7  0.000  0.370    19.85    13.24     9.19     7.00     5.71  4    -1e-30      0.00 6.547e-01 3.184e-01 3.173e-03 3.262e-03 1.141e-02 -1.000 2.689e-02 -2.299 -1.640 -0.663 -2.612
0.026163 0.27000 9.38000 1.6903718710 2.7115943629    1.689  2.863  3.5750  1.054    7  0.000  0.370    21.93    14.48    10.01     7.64     6.23  4    -1e-30      0.00 6.547e-01 3.184e-01 3.171e-03 3.265e-03 1.141e-02 -1.000 2.689e-02 -2.388 -1.690 -0.678 -2.678
0.026163 0.27000 9.38000 1.6903971434 2.7115960495    1.689  2.901  3.5712  1.002    7  0.000  0.370    24.36    15.91    10.95     8.37     6.82  4    -1e-30      0.00 6.547e-01 3.184e-01 3.169e-03 3.268e-03 1.141e-02 -1.000 2.689e-02 -2.481 -1.741 -0.692 -2.748
0.026163 0.27000 9.38000 1.6904207468 2.7115976247    1.689  2.937  3.5675  0.951    7  0.000  0.370    27.02    17.46    11.97     9.16     7.47  4    -1e-30      0.00 6.547e-01 3.184e-01 3.167e-03 3.270e-03 1.141e-02 -1.000 2.689e-02 -2.573 -1.782 -0.684 -2.810
0.026163 0.27000 9.38000 1.6904444695 2.7115992077    1.689  2.975  3.5636  0.897    7  0.000  0.369    30.12    19.25    13.14    10.06     8.21  3    -1e-30      0.00 6.547e-01 3.184e-01 3.166e-03 3.272e-03 1.141e-02 -1.000 2.689e-02 -2.668 -1.818 -0.662 -2.871
0.026163 0.27000 9.38000 1.6904700994 2.7116009181    1.689  3.016  3.5592  0.838    7  0.000  0.369    33.89    21.40    14.54    11.15     9.10  3    -1e-30      0.00 6.547e-01 3.184e-01 3.165e-03 3.273e-03 1.141e-02 -1.000 2.689e-02 -2.771 -1.857 -0.637 -2.937
0.026163 0.27000 9.38000 1.6904964447 2.7116026760    1.689  3.058  3.5547  0.779    7  0.000  0.369    38.18    23.82    16.11    12.37    10.10  3    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -2.875 -1.891 -0.597 -2.998
0.026163 0.27000 9.38000 1.6905243397 2.7116045373    1.689  3.100  3.5501  0.718    7  0.000  0.369    43.13    26.57    17.88    13.76    11.24  3    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -2.979 -1.909 -0.519 -3.046
0.026163 0.27000 9.38000 1.6905533075 2.7116064702    1.689  3.140  3.5456  0.660    7  0.000  0.369    48.47    29.52    19.76    15.23    12.44  3    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -3.080 -1.924 -0.440 -3.092
0.026163 0.27000 9.38000 1.6905854940 2.7116086176    1.689  3.181  3.5409  0.600    7  0.000  0.369    54.69    32.89    21.92    16.92    13.82  3    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -3.182 -1.933 -0.345 -3.132
0.026163 0.27000 9.38000 1.6906177998 2.7116107730    1.689  3.219  3.5364  0.544    7  0.000  0.369    61.24    36.41    24.15    18.67    15.26  3    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -3.278 -1.922 -0.224 -3.150
0.026163 0.27000 9.38000 1.6906452179 2.7116126022    1.689  3.250  3.5327  0.498    7  0.000  0.369    67.21    39.58    26.15    20.25    16.55  2    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -3.356 -1.913 -0.121 -3.164
0.026163 0.27000 9.38000 1.6906504631 2.7116129521    1.689  3.252  3.5325  0.496    7  0.000  0.369    67.47    39.72    26.24    20.31    16.61  2    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -3.359 -1.913 -0.118 -3.165
0.026163 0.27000 9.38000 1.6906526089 2.7116130953    1.689  3.264  3.5310  0.478    7  0.000  0.369    69.94    41.02    27.06    20.96    17.14  2    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -3.389 -1.907 -0.074 -3.169
0.026163 0.27000 9.38000 1.6906551123 2.7116132623    1.689  3.276  3.5295  0.460    7  0.000  0.369    72.56    42.40    27.93    21.64    17.70  2    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -3.419 -1.901 -0.027 -3.173
0.026163 0.27000 9.38000 1.6906598806 2.7116135804    1.689  3.281  3.5288  0.452    7  0.000  0.369    73.76    43.03    28.33    21.95    17.95  2    -1e-30      0.00 6.547e-01 3.184e-01 3.164e-03 3.274e-03 1.141e-02 -1.000 2.689e-02 -3.433 -1.898 -0.007 -3.175
